src word,tgt word,src slot,src msd,tgt slot,tgt msd,src apertium tags,tgt apertium tags,annotation
оставляя,оставляете,1_20,V.CVB;PRS,1_19,V;PRS;2;PL,verb;impf;tv;pprs;adv - verb;impf;iv;pprs;adv,verb;impf;tv;pres;p2;pl - verb;impf;iv;pres;p2;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
святых,свята,2_1,N;GEN;PL,2_6,N;GEN;SG,n;f;aa;pl;prp - n;f;aa;pl;acc - n;f;aa;pl;gen - n;m;aa;pl;prp - n;m;aa;pl;acc - n;m;aa;pl;gen - n;f;nn;pl;prp - n;f;nn;pl;gen - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,adj;sint;short;f;sg,ERR_TGT_SLOT_ERROR
схватил,схватите,0_4,PRN;NOM;3;SG,0_6,V;FUT;2;PL,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,ERR_SRC_SLOT_ERROR
возвышает,возвышает,0_14,PRN;DAT;2;SG,0_14,PRN;DAT;2;SG,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Емафу,Емаф,2_19,N;DAT;SG,2_18,N;NOM;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
доброхотного,доброхотного,2_7,ADJ;GEN;MASC;SG,2_7,ADJ;GEN;MASC;SG,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
выдай,выдать,1_1,N;ACC;SG,1_14,ADJ;GEN;FEM;SG,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;tv;inf - verb;perf;iv;inf,SRC_SLOT_ERROR;TGT_SLOT_ERROR
желал,желаете,1_4,ADJ;MASC;SG;LGSPEC1,1_19,V;PRS;2;PL,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;impf;tv;pres;p2;pl - verb;impf;iv;pres;p2;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
опустошит,опустошения,0_16,V;FUT;3;SG,0_11,DET;ACC;PL,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
ног,ноги,2_18,N;NOM;SG,2_3,N;NOM;PL,n;f;nn;pl;gen,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
запретив,запрети,0_30,V.CVB;PST,0_1,V;IMP;2;SG,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,ERR_SRC_SLOT_ERROR
обвиняющий,обвиняя,1_21,V.PTCP;ACT;PRS,1_20,V.CVB;PRS,verb;impf;tv;pprs;actv;m;an;sg;nom - verb;impf;tv;pprs;actv;m;nn;sg;acc - verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc,verb;impf;tv;pprs;adv - verb;impf;iv;pprs;adv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
сапфира,сапфирами,2_6,N;GEN;SG,2_17,N;INS;PL,n;m;nn;sg;gen,n;m;nn;pl;ins,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
запад,западу,0_26,PRN;INS;3;SG,0_23,V;FUT;1;SG,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;dat - verb;perf;iv;fut;p1;sg,ERR_SRC_SLOT_ERROR
лжесвидетеля,лжесвидетелем,1_20,V.CVB;PRS,1_13,V;PRS;1;PL,n;m;aa;sg;gen - n;m;aa;sg;acc,n;m;aa;sg;ins,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
удержи,удержится,0_1,V;IMP;2;SG,0_8,PRN;DAT;3;SG,n;m;nn;pl;nom - n;m;nn;pl;acc - verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;iv;fut;p3;sg,ERR_TGT_SLOT_ERROR
удалится,удалились,0_8,PRN;DAT;3;SG,0_25,PRN;DAT;SG,verb;perf;iv;fut;p3;sg,verb;perf;iv;past;mfn;pl,ERR_SRC_SLOT_ERROR
презирает,презираем,1_3,V;PRS;3;SG,1_13,V;PRS;1;PL,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
скрываешь,скрывайте,1_23,V;PRS;2;SG,1_5,V;IMP;2;PL,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,verb;impf;tv;imp;p2;pl - verb;impf;iv;imp;p2;pl,ERR_SRC_SLOT_ERROR
слышится,слышен,0_8,PRN;DAT;3;SG,0_24,V.PTCP;PASS;PST,verb;impf;iv;pres;p3;sg,adj;sint;short;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
труб,трубным,0_26,PRN;INS;3;SG,0_28,ADJ;INS;NEUT;SG,n;f;nn;pl;gen,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
вельможам,вельмож,2_11,N;DAT;PL,2_18,N;NOM;SG,n;m;aa;pl;dat,n;m;aa;pl;gen - n;m;aa;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
мятежные,мятежное,0_21,ADJ;NOM;PL,0_3,ADJ;ACC;NEUT;SG,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
избавят,избавить,0_29,V;PRS;3;PL,0_31,V;NFIN,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,verb;perf;tv;inf - verb;perf;iv;inf,ERR_SRC_SLOT_ERROR
северных,север,0_19,ADJ;ESS;PL,0_26,PRN;INS;3;SG,adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
трепещи,трепещете,1_22,N;ACC;PL,1_19,V;PRS;2;PL,verb;impf;iv;imp;p2;sg,verb;impf;iv;pres;p2;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
крупы,крупного,0_1,V;IMP;2;SG,0_10,ADJ;GEN;NEUT;SG,n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
говорится,говорил,0_8,PRN;DAT;3;SG,0_4,PRN;NOM;3;SG,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
положены,положил,0_27,ADJ;PL;LGSPEC1,0_4,PRN;NOM;3;SG,adj;sint;short;mfn;pl - verb;perf;tv;pp;pasv;short;mfn;pl,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
своем,свои,1_13,V;PRS;1;PL,1_22,N;ACC;PL,n;nt;nn;sg;prp - n;m;aa;sg;prp - prn;pos;nt;an;sg;prp - prn;pos;m;an;sg;prp - det;pos;nt;an;sg;prp - det;pos;m;an;sg;prp,n;nt;nn;pl;nom - n;nt;nn;pl;acc - n;m;aa;pl;nom - prn;pos;mfn;an;pl;nom - prn;pos;mfn;nn;pl;acc - det;pos;mfn;an;pl;nom - det;pos;mfn;nn;pl;acc,SRC_SLOT_ERROR
вышли,вышло,1_6,V.CVB,1_15,V;PST;SG;NEUT,verb;perf;iv;past;mfn;pl - verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;iv;past;nt;sg,SRC_SLOT_ERROR
кораблях,кораблей,1_9,V;2;PL,1_18,DET;DAT;SG,n;m;nn;pl;prp,n;m;nn;pl;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
разум,разумное,0_26,PRN;INS;3;SG,0_3,ADJ;ACC;NEUT;SG,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
священное,священное,0_3,ADJ;ACC;NEUT;SG,0_3,ADJ;ACC;NEUT;SG,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
опустошены,опустошит,0_27,ADJ;PL;LGSPEC1,0_16,V;FUT;3;SG,verb;perf;tv;pp;pasv;short;mfn;pl,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
познаем,познал,1_13,V;PRS;1;PL,1_4,ADJ;MASC;SG;LGSPEC1,verb;perf;tv;fut;p1;pl - verb;perf;tv;imp;p1;pl - verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl - verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
ветром,ветрами,2_14,N;INS;SG,2_17,N;INS;PL,n;m;nn;sg;ins,n;m;nn;pl;ins,ERR_TGT_SLOT_ERROR
злой,злый,2_2,ADJ;ESS;FEM;SG,2_12,ADJ;ACC;MASC;SG,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
безумные,безумен,0_21,ADJ;NOM;PL,0_24,V.PTCP;PASS;PST,n;f;aa;pl;nom - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;short;m;sg,ERR_TGT_SLOT_ERROR
плывущие,плывущий,1_10,DET;NOM;SG,1_1,N;ACC;SG,verb;impf;iv;pprs;actv;mfn;an;pl;nom - verb;impf;iv;pprs;actv;mfn;nn;pl;acc - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc - adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,SRC_SLOT_ERROR;TGT_SLOT_ERROR
пошлите,пошлет,1_24,PRN;NOM;2;PL,1_3,V;PRS;3;SG,verb;perf;tv;imp;p2;pl - verb;perf;iv;imp;p2;pl,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,ERR_TGT_SLOT_ERROR
благоговеют,благоговея,1_0,V;FUT;3;PL,1_20,V.CVB;PRS,verb;impf;iv;pres;p3;pl,verb;impf;iv;pprs;adv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
возвышать,возвышает,0_22,DET;PL,0_14,PRN;DAT;2;SG,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_TGT_SLOT_ERROR
уподобить,уподобились,0_31,V;NFIN,0_25,PRN;DAT;SG,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;iv;past;mfn;pl,PARADIGM_ERROR;TGT_SLOT_ERROR
принимали,принимал,1_6,V.CVB,1_4,ADJ;MASC;SG;LGSPEC1,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
смирились,смирите,0_25,PRN;DAT;SG,0_6,V;FUT;2;PL,verb;perf;iv;past;mfn;pl,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,PARADIGM_ERROR;SRC_SLOT_ERROR
обыкновенного,обыкновенное,0_10,ADJ;GEN;NEUT;SG,0_3,ADJ;ACC;NEUT;SG,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
явился,явишь,0_18,V;PST;SG;MASC,0_15,V;FUT;2;SG,verb;perf;iv;past;m;sg,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,ERR_TGT_SLOT_ERROR
котлу,котлах,2_19,N;DAT;SG,2_10,N;ESS;PL,n;m;nn;sg;dat,n;m;nn;pl;prp,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
направит,направится,0_16,V;FUT;3;SG,0_8,PRN;DAT;3;SG,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,verb;perf;iv;fut;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
оставляем,оставляли,1_13,V;PRS;1;PL,1_6,V.CVB,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,ERR_SRC_SLOT_ERROR
знакомы,знакомого,2_3,N;NOM;PL,2_7,ADJ;GEN;MASC;SG,adj;sint;short;mfn;pl,n;m;aa;sg;acc - n;m;aa;sg;gen - adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,ERR_SRC_SLOT_ERROR
приняла,принять,1_16,ADJ;FEM;SG;LGSPEC1,1_14,ADJ;GEN;FEM;SG,verb;perf;tv;past;f;sg - verb;perf;iv;past;f;sg,verb;perf;tv;inf - verb;perf;iv;inf,SRC_SLOT_ERROR;TGT_SLOT_ERROR
Варнава,Варнавы,2_6,N;GEN;SG,2_3,N;NOM;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
купишь,купим,0_15,V;FUT;2;SG,0_17,V;IMP;1;PL,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;fut;p1;pl - verb;perf;tv;imp;p1;pl - verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Научу,Научи,0_23,V;FUT;1;SG,0_1,V;IMP;2;SG,verb;perf;tv;fut;p1;sg - verb;perf;iv;fut;p1;sg,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,ERR_SRC_SLOT_ERROR
негодованием,негодованию,1_13,V;PRS;1;PL,1_2,V;PRS;1;SG,n;nt;nn;sg;ins,n;nt;nn;sg;dat,ERR_TGT_SLOT_ERROR
долгое,долги,2_15,ADJ;NOM;NEUT;SG,2_3,N;NOM;PL,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,n;m;nn;pl;nom - n;m;nn;pl;acc - adj;sint;short;mfn;pl,ERR_SRC_SLOT_ERROR
левая,левою,2_9,ADJ;NOM;FEM;SG,2_4,ADJ;INS;FEM;SG,adj;sint;f;an;sg;nom,adj;sint;f;an;sg;ins,ERR_SRC_SLOT_ERROR
Ахаву,Ахава,2_19,N;DAT;SG,2_6,N;GEN;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
допускала,допускает,1_16,ADJ;FEM;SG;LGSPEC1,1_3,V;PRS;3;SG,verb;impf;tv;past;f;sg - verb;impf;iv;past;f;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_TGT_SLOT_ERROR
преклонили,преклонились,0_0,V;PST;PL,0_25,PRN;DAT;SG,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;iv;past;mfn;pl,PARADIGM_ERROR;TGT_SLOT_ERROR
слуге,слугам,2_0,N;ESS;SG,2_11,N;DAT;PL,n;m;aa;sg;dat - n;m;aa;sg;prp,n;m;aa;pl;dat,ERR_TGT_SLOT_ERROR
Ионафанов,Ионафана,2_1,N;GEN;PL,2_6,N;GEN;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
вооружение,вооружении,0_7,PRN;INS;PL,0_5,PRN;PL,n;nt;nn;sg;nom - n;nt;nn;sg;acc,n;nt;nn;sg;prp,ERR_SRC_SLOT_ERROR
праха,прахом,2_6,N;GEN;SG,2_14,N;INS;SG,n;m;nn;sg;gen,n;m;nn;sg;ins,ERR_SRC_SLOT_ERROR
отделили,отделится,0_0,V;PST;PL,0_8,PRN;DAT;3;SG,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;iv;fut;p3;sg,ERR_TGT_SLOT_ERROR
священного,священное,0_10,ADJ;GEN;NEUT;SG,0_3,ADJ;ACC;NEUT;SG,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
трубным,труба,0_28,ADJ;INS;NEUT;SG,0_13,PRN;NOM;SG,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,n;f;nn;sg;nom,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
языками,языкам,2_17,N;INS;PL,2_11,N;DAT;PL,n;m;aa;pl;ins - n;m;nn;pl;ins,n;m;aa;pl;dat - n;m;nn;pl;dat,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
изрекает,изреку,0_14,PRN;DAT;2;SG,0_23,V;FUT;1;SG,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;perf;tv;fut;p1;sg - verb;perf;iv;fut;p1;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
просты,простил,0_1,V;IMP;2;SG,0_4,PRN;NOM;3;SG,verb;perf;iv;past;m;sg,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
выдержали,выдержит,0_0,V;PST;PL,0_16,V;FUT;3;SG,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,ERR_TGT_SLOT_ERROR
Валлы,Валлу,2_3,N;NOM;PL,2_19,N;DAT;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
главы,главный,0_1,V;IMP;2;SG,0_12,ADJ;NOM;MASC;SG,n;m;aa;pl;nom - n;m;aa;sg;gen - n;m;aa;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,ERR_TGT_SLOT_ERROR
гуслист,гуслиста,2_18,N;NOM;SG,2_6,N;GEN;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
страшен,страшных,0_24,V.PTCP;PASS;PST,0_19,ADJ;ESS;PL,adj;sint;short;m;sg,n;nt;nn;pl;prp - n;nt;nn;pl;gen - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,ERR_SRC_SLOT_ERROR
посрами,посрамят,0_1,V;IMP;2;SG,0_29,V;PRS;3;PL,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,ERR_TGT_SLOT_ERROR
наложишь,наложив,0_15,V;FUT;2;SG,0_30,V.CVB;PST,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
благого,благую,2_7,ADJ;GEN;MASC;SG,2_13,ADJ;ACC;FEM;SG,adj;nt;an;sg;gen - adj;m;an;sg;gen - adj;m;aa;sg;acc,adj;f;an;sg;acc,ERR_SRC_SLOT_ERROR
потоком,потоков,2_14,N;INS;SG,2_1,N;GEN;PL,n;m;nn;sg;ins,n;m;nn;pl;gen - adj;sint;short;m;sg,ERR_TGT_SLOT_ERROR
жернова,жерновов,2_6,N;GEN;SG,2_1,N;GEN;PL,n;m;nn;sg;gen - n;m;nn;pl;acc - n;m;nn;pl;nom - adj;sint;short;f;sg,n;m;nn;pl;gen,ERR_TGT_SLOT_ERROR
сверкает,сверкают,1_3,V;PRS;3;SG,1_0,V;FUT;3;PL,verb;impf;iv;pres;p3;sg,verb;impf;iv;pres;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
земледелие,земледелие,2_20,V.PTCP;ACT;PST,2_20,V.PTCP;ACT;PST,n;nt;nn;sg;nom - n;nt;nn;sg;acc,n;nt;nn;sg;nom - n;nt;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
совратились,совратить,1_17,NUM;NOM;PL,1_14,ADJ;GEN;FEM;SG,verb;perf;iv;past;mfn;pl,verb;perf;tv;inf - verb;perf;iv;inf,PARADIGM_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
разрушении,разрушает,0_5,PRN;PL,0_14,PRN;DAT;2;SG,n;nt;nn;sg;prp,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_TGT_SLOT_ERROR
вспомните,вспомни,0_6,V;FUT;2;PL,0_1,V;IMP;2;SG,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,C
страха,страх,2_6,N;GEN;SG,2_18,N;NOM;SG,n;m;nn;sg;gen - n;m;nn;sg;gen,n;m;nn;sg;nom - n;m;nn;sg;acc - n;m;nn;sg;nom - n;m;nn;sg;acc,C
поддерживал,поддерживает,1_4,ADJ;MASC;SG;LGSPEC1,1_3,V;PRS;3;SG,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
твердое,твердою,2_15,ADJ;NOM;NEUT;SG,2_4,ADJ;INS;FEM;SG,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc - adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,adj;sint;f;an;sg;ins - adj;sint;f;an;sg;ins,C
влек,влекла,1_1,N;ACC;SG,1_16,ADJ;FEM;SG;LGSPEC1,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;impf;tv;past;f;sg - verb;impf;iv;past;f;sg,ERR_SRC_SLOT_ERROR
новую,новой,2_13,ADJ;ACC;FEM;SG,2_2,ADJ;ESS;FEM;SG,adj;sint;f;an;sg;acc - adj;sint;f;nn;sg;acc,n;f;nn;sg;ins - adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins,ERR_SRC_SLOT_ERROR
трудные,трудного,0_21,ADJ;NOM;PL,0_10,ADJ;GEN;NEUT;SG,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Буккий,Буккия,1_1,N;ACC;SG,1_20,V.CVB;PRS,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
пойдет,пойдешь,1_3,V;PRS;3;SG,1_23,V;PRS;2;SG,verb;perf;iv;fut;p3;sg,verb;perf;iv;fut;p2;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
говорится,говоришь,0_8,PRN;DAT;3;SG,0_15,V;FUT;2;SG,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
страдали,страдай,1_6,V.CVB,1_1,N;ACC;SG,verb;impf;iv;past;mfn;pl,verb;impf;iv;imp;p2;sg,ERR_TGT_SLOT_ERROR
насытят,насытились,0_29,V;PRS;3;PL,0_25,PRN;DAT;SG,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,verb;perf;iv;past;mfn;pl,ERR_SRC_SLOT_ERROR
вспомнишь,вспомни,0_15,V;FUT;2;SG,0_1,V;IMP;2;SG,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,ERR_SRC_SLOT_ERROR
исполнят,исполни,0_29,V;PRS;3;PL,0_1,V;IMP;2;SG,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,ERR_SRC_SLOT_ERROR
Авраамов,Авраамом,2_1,N;GEN;PL,2_14,N;INS;SG,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
называешь,называешь,1_23,V;PRS;2;SG,1_23,V;PRS;2;SG,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Сисары,Сисара,2_3,N;NOM;PL,2_6,N;GEN;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
выступим,выступ,0_17,V;IMP;1;PL,0_26,PRN;INS;3;SG,verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
