src word,tgt word,src slot,tgt slot,src apertium tags,tgt apertium tags,annotation
молитвам,молитва,2_11,2_6,n;f;nn;pl;dat,n;f;nn;sg;nom,C
подражая,подражает,1_20,1_3,verb;impf;iv;pprs;adv,verb;impf;iv;pres;p3;sg,C
разрушить,разрушает,0_31,0_14,verb;perf;tv;inf - verb;perf;iv;inf,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,PARADIGM_ERROR
север,северные,0_26,0_21,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,POS_PAIR_ERROR
покрывая,покрывающий,1_20,1_21,verb;impf;tv;pprs;adv - verb;impf;iv;pprs;adv,verb;impf;tv;pprs;actv;m;an;sg;nom - verb;impf;tv;pprs;actv;m;nn;sg;acc - verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc,C
лизали,лизать,1_6,1_14,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;impf;tv;inf - verb;impf;iv;inf,C
находить,находиться,0_31,0_20,verb;impf;iv;inf - verb;perf;tv;inf - verb;perf;iv;inf - verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;inf;pass - verb;perf;iv;inf - verb;impf;iv;inf,C
севера,северным,0_13,0_28,n;m;nn;sg;gen,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,POS_PAIR_ERROR
грех,грехов,2_18,2_1,n;m;nn;sg;nom - n;m;nn;sg;acc,n;m;nn;pl;gen,C
надзирателя,надзирателями,1_20,1_7,n;m;aa;sg;gen - n;m;aa;sg;acc,n;m;aa;pl;ins,C
умысле,умыслы,2_0,2_3,n;m;nn;sg;prp,n;m;nn;pl;nom - n;m;nn;pl;acc,C
Евреи,Еврея,1_22,1_20,n;m;aa;pl;nom,n;m;aa;sg;gen - n;m;aa;sg;acc,C
равняется,равняешь,1_12,1_23,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,C
раздавали,раздавит,0_0,0_16,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,PARADIGM_ERROR
сохрани,сохранение,0_1,0_7,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,n;nt;nn;sg;nom - n;nt;nn;sg;acc,POS_PAIR_ERROR
кадят,кадила,0_29,0_9,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc - verb;impf;tv;past;f;sg - verb;impf;iv;past;f;sg,C
очистились,очистив,0_25,0_30,verb;perf;iv;past;mfn;pl,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,PARADIGM_ERROR
Изреели,Изреель,1_22,1_1,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
чистые,чистая,2_8,2_9,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;f;an;sg;nom,C
летал,летят,0_4,0_29,verb;impf;iv;past;m;sg,verb;impf;iv;pres;p3;pl,PARADIGM_ERROR
внутренние,внутренний,1_10,1_1,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,C
оставляя,оставляете,1_20,1_19,verb;impf;tv;pprs;adv - verb;impf;iv;pprs;adv,verb;impf;tv;pres;p2;pl - verb;impf;iv;pres;p2;pl,C
святых,свята,2_1,2_6,n;f;aa;pl;prp - n;f;aa;pl;acc - n;f;aa;pl;gen - n;m;aa;pl;prp - n;m;aa;pl;acc - n;m;aa;pl;gen - n;f;nn;pl;prp - n;f;nn;pl;gen - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,adj;sint;short;f;sg,C
схватил,схватите,0_4,0_6,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,C
возвышает,возвышает,0_14,0_14,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,C
Емафу,Емаф,2_19,2_18,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
доброхотного,доброхотного,2_7,2_7,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,C
выдай,выдать,1_1,1_14,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;tv;inf - verb;perf;iv;inf,C
желал,желаете,1_4,1_19,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;impf;tv;pres;p2;pl - verb;impf;iv;pres;p2;pl,C
опустошит,опустошения,0_16,0_11,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,POS_PAIR_ERROR
ног,ноги,2_18,2_3,n;f;nn;pl;gen,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,C
запретив,запрети,0_30,0_1,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,C
обвиняющий,обвиняя,1_21,1_20,verb;impf;tv;pprs;actv;m;an;sg;nom - verb;impf;tv;pprs;actv;m;nn;sg;acc - verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc,verb;impf;tv;pprs;adv - verb;impf;iv;pprs;adv,C
сапфира,сапфирами,2_6,2_17,n;m;nn;sg;gen,n;m;nn;pl;ins,C
запад,западу,0_26,0_23,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;dat - verb;perf;iv;fut;p1;sg,C
лжесвидетеля,лжесвидетелем,1_20,1_13,n;m;aa;sg;gen - n;m;aa;sg;acc,n;m;aa;sg;ins,C
удержи,удержится,0_1,0_8,n;m;nn;pl;nom - n;m;nn;pl;acc - verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;iv;fut;p3;sg,PARADIGM_ERROR
удалится,удалились,0_8,0_25,verb;perf;iv;fut;p3;sg,verb;perf;iv;past;mfn;pl,C
презирает,презираем,1_3,1_13,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,C
скрываешь,скрывайте,1_23,1_5,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,verb;impf;tv;imp;p2;pl - verb;impf;iv;imp;p2;pl,C
слышится,слышен,0_8,0_24,verb;impf;iv;pres;p3;sg,adj;sint;short;m;sg,POS_PAIR_ERROR
труб,трубным,0_26,0_28,n;f;nn;pl;gen,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,POS_PAIR_ERROR
вельможам,вельмож,2_11,2_18,n;m;aa;pl;dat,n;m;aa;pl;gen - n;m;aa;pl;acc,C
мятежные,мятежное,0_21,0_3,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,C
избавят,избавить,0_29,0_31,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,verb;perf;tv;inf - verb;perf;iv;inf,C
северных,север,0_19,0_26,adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,POS_PAIR_ERROR
трепещи,трепещете,1_22,1_19,verb;impf;iv;imp;p2;sg,verb;impf;iv;pres;p2;pl,C
крупы,крупного,0_1,0_10,n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,POS_PAIR_ERROR
говорится,говорил,0_8,0_4,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,C
положены,положил,0_27,0_4,adj;sint;short;mfn;pl - verb;perf;tv;pp;pasv;short;mfn;pl,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,C
своем,свои,1_13,1_22,n;nt;nn;sg;prp - n;m;aa;sg;prp - prn;pos;nt;an;sg;prp - prn;pos;m;an;sg;prp - det;pos;nt;an;sg;prp - det;pos;m;an;sg;prp,n;nt;nn;pl;nom - n;nt;nn;pl;acc - n;m;aa;pl;nom - prn;pos;mfn;an;pl;nom - prn;pos;mfn;nn;pl;acc - det;pos;mfn;an;pl;nom - det;pos;mfn;nn;pl;acc,C
вышли,вышло,1_6,1_15,verb;perf;iv;past;mfn;pl - verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;iv;past;nt;sg,C
кораблях,кораблей,1_9,1_18,n;m;nn;pl;prp,n;m;nn;pl;gen,C
разум,разумное,0_26,0_3,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,POS_PAIR_ERROR
священное,священное,0_3,0_3,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,C
опустошены,опустошит,0_27,0_16,verb;perf;tv;pp;pasv;short;mfn;pl,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,C
познаем,познал,1_13,1_4,verb;perf;tv;fut;p1;pl - verb;perf;tv;imp;p1;pl - verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl - verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,C
ветром,ветрами,2_14,2_17,n;m;nn;sg;ins,n;m;nn;pl;ins,C
злой,злый,2_2,2_12,,,TGT_LEXICAL_ERROR
безумные,безумен,0_21,0_24,n;f;aa;pl;nom - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;short;m;sg,C
плывущие,плывущий,1_10,1_1,verb;impf;iv;pprs;actv;mfn;an;pl;nom - verb;impf;iv;pprs;actv;mfn;nn;pl;acc - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc - adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,C
пошлите,пошлет,1_24,1_3,verb;perf;tv;imp;p2;pl - verb;perf;iv;imp;p2;pl,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,C
благоговеют,благоговея,1_0,1_20,verb;impf;iv;pres;p3;pl,verb;impf;iv;pprs;adv,C
возвышать,возвышает,0_22,0_14,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,C
уподобить,уподобились,0_31,0_25,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;iv;past;mfn;pl,PARADIGM_ERROR
принимали,принимал,1_6,1_4,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,C
смирились,смирите,0_25,0_6,verb;perf;iv;past;mfn;pl,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,PARADIGM_ERROR
обыкновенного,обыкновенное,0_10,0_3,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,C
явился,явишь,0_18,0_15,verb;perf;iv;past;m;sg,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,PARADIGM_ERROR
котлу,котлах,2_19,2_10,n;m;nn;sg;dat,n;m;nn;pl;prp,C
направит,направится,0_16,0_8,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,verb;perf;iv;fut;p3;sg,PARADIGM_ERROR
оставляем,оставляли,1_13,1_6,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,C
знакомы,знакомого,2_3,2_7,adj;sint;short;mfn;pl,n;m;aa;sg;acc - n;m;aa;sg;gen - adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,C
приняла,принять,1_16,1_14,verb;perf;tv;past;f;sg - verb;perf;iv;past;f;sg,verb;perf;tv;inf - verb;perf;iv;inf,C
Варнава,Варнавы,2_6,2_3,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
купишь,купим,0_15,0_17,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;fut;p1;pl - verb;perf;tv;imp;p1;pl - verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl,C
Научу,Научи,0_23,0_1,verb;perf;tv;fut;p1;sg - verb;perf;iv;fut;p1;sg,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,C
негодованием,негодованию,1_13,1_2,n;nt;nn;sg;ins,n;nt;nn;sg;dat,C
долгое,долги,2_15,2_3,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,n;m;nn;pl;nom - n;m;nn;pl;acc - adj;sint;short;mfn;pl,C
левая,левою,2_9,2_4,adj;sint;f;an;sg;nom,adj;sint;f;an;sg;ins,C
Ахаву,Ахава,2_19,2_6,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
допускала,допускает,1_16,1_3,verb;impf;tv;past;f;sg - verb;impf;iv;past;f;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,C
преклонили,преклонились,0_0,0_25,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;iv;past;mfn;pl,PARADIGM_ERROR
слуге,слугам,2_0,2_11,n;m;aa;sg;dat - n;m;aa;sg;prp,n;m;aa;pl;dat,C
Ионафанов,Ионафана,2_1,2_6,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
вооружение,вооружении,0_7,0_5,n;nt;nn;sg;nom - n;nt;nn;sg;acc,n;nt;nn;sg;prp,C
праха,прахом,2_6,2_14,n;m;nn;sg;gen,n;m;nn;sg;ins,C
отделили,отделится,0_0,0_8,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;iv;fut;p3;sg,PARADIGM_ERROR
священного,священное,0_10,0_3,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,C
трубным,труба,0_28,0_13,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,n;f;nn;sg;nom,POS_PAIR_ERROR
языками,языкам,2_17,2_11,n;m;aa;pl;ins - n;m;nn;pl;ins,n;m;aa;pl;dat - n;m;nn;pl;dat,C
изрекает,изреку,0_14,0_23,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;perf;tv;fut;p1;sg - verb;perf;iv;fut;p1;sg,PARADIGM_ERROR
просты,простил,0_1,0_4,verb;perf;iv;past;m;sg,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,PARADIGM_ERROR
выдержали,выдержит,0_0,0_16,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,C
Валлы,Валлу,2_3,2_19,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
главы,главный,0_1,0_12,n;m;aa;pl;nom - n;m;aa;sg;gen - n;m;aa;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,POS_PAIR_ERROR
гуслист,гуслиста,2_18,2_6,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
страшен,страшных,0_24,0_19,adj;sint;short;m;sg,n;nt;nn;pl;prp - n;nt;nn;pl;gen - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,C
посрами,посрамят,0_1,0_29,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,C
наложишь,наложив,0_15,0_30,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,C
благого,благую,2_7,2_13,adj;nt;an;sg;gen - adj;m;an;sg;gen - adj;m;aa;sg;acc,adj;f;an;sg;acc,C
потоком,потоков,2_14,2_1,n;m;nn;sg;ins,n;m;nn;pl;gen - adj;sint;short;m;sg,C
жернова,жерновов,2_6,2_1,n;m;nn;sg;gen - n;m;nn;pl;acc - n;m;nn;pl;nom - adj;sint;short;f;sg,n;m;nn;pl;gen,C
сверкает,сверкают,1_3,1_0,verb;impf;iv;pres;p3;sg,verb;impf;iv;pres;p3;pl,C
земледелие,земледелие,2_20,2_20,n;nt;nn;sg;nom - n;nt;nn;sg;acc,n;nt;nn;sg;nom - n;nt;nn;sg;acc,C
совратились,совратить,1_17,1_14,verb;perf;iv;past;mfn;pl,verb;perf;tv;inf - verb;perf;iv;inf,PARADIGM_ERROR
разрушении,разрушает,0_5,0_14,n;nt;nn;sg;prp,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,POS_PAIR_ERROR
вспомните,вспомни,0_6,0_1,verb;perf;tv;fut;p2;pl - verb;perf;tv;imp;p2;pl - verb;perf;iv;fut;p2;pl - verb;perf;iv;imp;p2;pl,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,C
страха,страх,2_6,2_18,n;m;nn;sg;gen - n;m;nn;sg;gen,n;m;nn;sg;nom - n;m;nn;sg;acc - n;m;nn;sg;nom - n;m;nn;sg;acc,C
поддерживал,поддерживает,1_4,1_3,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,C
твердое,твердою,2_15,2_4,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc - adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,adj;sint;f;an;sg;ins - adj;sint;f;an;sg;ins,C
влек,влекла,1_1,1_16,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;impf;tv;past;f;sg - verb;impf;iv;past;f;sg,C
новую,новой,2_13,2_2,adj;sint;f;an;sg;acc - adj;sint;f;nn;sg;acc,n;f;nn;sg;ins - adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins,C
трудные,трудного,0_21,0_10,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,C
Буккий,Буккия,1_1,1_20,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
пойдет,пойдешь,1_3,1_23,verb;perf;iv;fut;p3;sg,verb;perf;iv;fut;p2;sg,C
говорится,говоришь,0_8,0_15,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,C
страдали,страдай,1_6,1_1,verb;impf;iv;past;mfn;pl,verb;impf;iv;imp;p2;sg,C
насытят,насытились,0_29,0_25,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,verb;perf;iv;past;mfn;pl,PARADIGM_ERROR
вспомнишь,вспомни,0_15,0_1,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,C
исполнят,исполни,0_29,0_1,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,C
Авраамов,Авраамом,2_1,2_14,,,TGT_LEXICAL_ERROR
называешь,называешь,1_23,1_23,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,C
Сисары,Сисара,2_3,2_6,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
выступим,выступ,0_17,0_26,verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,POS_PAIR_ERROR
крови,кров,0_1,0_26,n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc - verb;impf;iv;imp;p2;sg,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,PARADIGM_ERROR
возьмут,возьмет,1_0,1_3,verb;perf;tv;fut;p3;pl,verb;perf;tv;fut;p3;sg,C
возвещали,возвещает,0_0,0_14,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,C
тучи,туч,0_1,0_26,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,n;f;nn;pl;gen,C
переходишь,переходит,0_15,0_16,verb;perf;iv;fut;p2;sg - verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,verb;perf;iv;fut;p3;sg - verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,C
продолжается,продолжаешь,1_12,1_23,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,C
серебра,серебро,2_6,2_0,n;nt;nn;sg;gen,n;nt;nn;sg;nom - n;nt;nn;sg;acc,C
преследуешь,преследуйте,1_23,1_5,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,verb;impf;tv;imp;p2;pl - verb;impf;iv;imp;p2;pl,C
веди,веден,0_1,0_24,,,TGT_LEXICAL_ERROR
каменистые,каменистых,2_8,2_1,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,C
согрешает,согрешу,0_14,0_23,verb;impf;iv;pres;p3;sg,verb;perf;iv;fut;p1;sg,PARADIGM_ERROR
сокрушен,сокрушены,0_24,0_27,verb;perf;tv;pp;pasv;short;m;sg - adj;sint;short;m;sg,verb;perf;tv;pp;pasv;short;mfn;pl,C
войду,войдем,1_2,1_13,verb;perf;iv;fut;p1;sg,verb;perf;iv;imp;p1;pl - verb;perf;iv;fut;p1;pl,C
губы,губят,0_1,0_29,n;m;nn;pl;nom - n;m;nn;pl;acc,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,POS_PAIR_ERROR
владели,владел,1_6,1_4,verb;impf;iv;past;mfn;pl,verb;impf;iv;past;m;sg,C
Измаила,Измаиле,2_6,2_0,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
Ахитува,Ахитувова,2_6,2_5,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
даре,дары,2_0,2_3,n;m;nn;sg;prp,n;m;nn;pl;nom - n;m;nn;pl;acc,C
выпали,выпал,2_3,2_18,verb;perf;iv;past;mfn;pl - verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - verb;perf;iv;past;m;sg,C
скрыл,скрыла,2_18,2_6,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;past;f;sg - verb;perf;iv;past;f;sg,C
святую,святой,2_13,2_2,n;f;aa;sg;acc - n;f;nn;sg;acc - adj;sint;f;an;sg;acc,n;f;aa;sg;ins - n;f;aa;sg;gen - n;f;aa;sg;dat - n;f;aa;sg;prp - n;m;aa;sg;nom - n;f;nn;sg;ins - n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins - adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,C
справедливое,справедливо,2_15,2_0,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,adv; - adj;sint;cmp - adj;sint;short;nt;sg,C
немых,немой,2_1,2_2,n;f;aa;pl;prp - n;f;aa;pl;acc - n;f;aa;pl;gen - n;m;aa;pl;prp - n;m;aa;pl;acc - n;m;aa;pl;gen - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,n;f;aa;sg;ins - n;f;aa;sg;gen - n;f;aa;sg;dat - n;f;aa;sg;prp - n;m;aa;sg;nom - adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins - adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,C
ароматы,ароматные,0_1,0_21,n;m;nn;pl;nom - n;m;nn;pl;acc,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,POS_PAIR_ERROR
полные,полу,0_21,0_23,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,n;m;nn;sg;dat - n;f;nn;sg;acc - n;m;nn;sg;dat - n;m;nn;sg;loc,POS_PAIR_ERROR
Зоровавелем,Зоровавелем,1_13,1_13,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
объявляете,объявляется,1_19,1_12,verb;impf;tv;pres;p2;pl - verb;impf;iv;pres;p2;pl,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,C
теле,телу,2_0,2_19,n;nt;nn;sg;prp,n;nt;nn;sg;dat,C
варил,варить,0_4,0_31,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;impf;tv;inf - verb;impf;iv;inf,C
истинное,истинный,0_3,0_12,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,C
выкопал,выкопай,1_4,1_1,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,C
совершить,совершает,0_31,0_14,verb;perf;tv;inf - verb;perf;iv;inf,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,PARADIGM_ERROR
Салхою,Салхи,2_4,2_3,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
долга,долгое,2_6,2_15,n;m;nn;sg;gen - adj;sint;short;f;sg,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,C
